Scene,Figure,Ground,horizontal_distance_normalized,ground_lightsource,ground_container,support,location_control_x,location_control_z,ground_verticality,figure_volume,ground_volume,size_ratio,shortest_distance,shortest_distance_normalized,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_projection_overlap_proportion,location_control_-x,location_control_-z,horizontal_distance,f_covers_g,g_covers_f
compsvu16,table,book,0.009543988,0,0,0,0.0001494437,0.0001630373,0,1.485368,0.005935255,250.2619,0.01828278,0.001305913,0,0,0.8066038,4.479173E-05,1,0.0001514043,0.000152563,0.1336158,1,0.06269941
compsvu16,table,table,0,0,0,0,1,1,0,1.485368,1.485368,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu17,box,box,0,0,1,0,1,1,0,0.04813823,0.04813823,1,0,0,0.4655173,0,0.05172414,1,1,1,1,0,1,1
compsvu17,box,box (1),0.07359887,0,1,0,7.558122E-06,0,0,0.04813823,0.04807377,1.001341,0.6828935,0.04877811,0,0,0.1034483,0,0,7.809766E-06,0,1.030384,0,0
compsvu17,box,table,0.05217742,0,0,0,4.512004E-06,0,0,0.04813823,1.485556,0.03240417,0.05033702,0,0,0,0.05172414,1,0.08026394,4.615808E-06,0,0.7304838,0.08026394,1
compsvu17,box (1),box,0.07359887,0,1,3.60504E-07,0,1.551937E-06,0,0.04807377,0.04813823,0.998661,0.682857,0.0487755,0,0,0.05172414,0,0,0,1.515611E-06,1.030384,0,0
compsvu17,box (1),box (1),0,0,1,0,1,1,0,0.04807377,0.04807377,1,0,0,0.5431035,0,0.1034483,1,1,1,1,0,1,1
compsvu17,box (1),table,0.1137191,0,0,1.455428E-07,0,1.744348E-05,0,0.04807377,1.485556,0.03236078,0.05013144,0,0,0,0.05172414,0.1789493,0.01434395,0,8.329446E-06,1.592067,0.01434395,0.1789493
compsvu17,table,box,0.05217742,0,1,0,0.0002453525,0.0003848804,0,1.485556,0.04813823,30.86022,0.2078524,0.0148466,0,0.7704403,0.0408805,0.03240417,1,0.0002408304,0.000315247,0.7304838,1,0.08026394
compsvu17,table,box (1),0.1137191,0,1,0,0.000398313,0.0001929852,0,1.485556,0.04807377,30.9016,0.06135201,0.004382287,0,0.7704403,0.0408805,0.00579094,0.1789493,0.0004107937,0.0001901075,1.592067,0.1789493,0.01434395
compsvu17,table,table,0,0,0,0,1,1,0,1.485556,1.485556,1,0,0,1,0.01415094,0,1,1,1,1,0,1,1
compsvu23,box,box,0,0,1,0,1,1,0,0.04816697,0.04816697,1,0,0,0.5086207,0,0,1,1,1,1,0,1,1
compsvu23,box,pear,0.05246445,0,0,0.004245255,0.03577599,0.02616006,0,0.04816697,0.001040775,46.27989,0.1919455,0.01371039,0,0.8017241,0,0,0,0.004091114,0.001311309,0.7345023,0,0
compsvu23,box,table,0.05216334,0,0,1,0.8996187,1,0,0.04816697,1.48568,0.03242083,0,0,0.1034483,0.9224138,0,0.0002969449,0.06717063,0.7304448,1,0.7302868,0.08027569,1
compsvu23,box,book,0.07847178,0,0,0,0.0367909,0.2422848,0,0.04816697,0.006243248,7.71505,0,0,0.01724138,0,0.8275862,0.006717023,0.6508457,0.01632676,0.09816185,1.098605,0.8731933,0.6849892
compsvu23,pear,box,0.05246445,0,1,0.0008026121,0.1208137,0.07474284,0,0.001040775,0.04816697,0.02160766,0.1747481,0.01248201,0,0,0,0,0,0.04460848,0.04577202,0.7345023,0,0
compsvu23,pear,pear,0,0,0,0,1,1,0,0.001040775,0.001040775,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu23,pear,table,0.01566705,0,0,1,1,1,0,0.001040775,1.48568,0.0007005382,0,0,0.06451613,0.9928315,0,0.0008891158,0.004026745,1,1,0.2193388,0.004333755,1
compsvu23,pear,book,0.02650999,0,0,0.007051249,0.01597907,0.01299684,0,0.001040775,0.006243248,0.1667041,0.2692295,0.01923068,0,0,1,0,0,0.009851986,0.01171112,0.3711399,0,0
compsvu23,table,box,0.05216334,0,1,0,0.001479489,0.001523112,0,1.48568,0.04816697,30.84437,0.07101074,0.005072196,0,0,0.8066038,9.627199E-06,0.8035089,0.0009603277,0.00166705,0.7302868,1,0.08027569
compsvu23,table,pear,0.01566705,0,0,0,0.0003402862,0.001040263,0,1.48568,0.001040775,1427.474,0.04335124,0.003096517,0,0,0.8066038,6.228595E-07,0.886746,3.891851E-05,5.189876E-05,0.2193388,1,0.004333755
compsvu23,table,table,0,0,0,0,1,1,0,1.48568,1.48568,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu23,table,book,0.02983754,0,0,0,0.000232282,0.0008595954,0,1.48568,0.006243248,237.9658,0.3709534,0.02649667,0,0,1,0,0.9043341,0.0002863405,0.0004045024,0.4177255,0.9719677,0.06287251
compsvu23,book,box,0.07847178,0,1,1,0.6513188,0.02150016,0,0.006243248,0.04816697,0.1296168,0,0,0.2940485,0.9298989,0,0.05182217,0.648019,0.6666362,0.7805818,1.098605,0.6849892,0.8731933
compsvu23,book,pear,0.02650999,0,0,0,0.02586516,0.03860912,0,0.006243248,0.001040775,5.998652,0.2413833,0.01724167,0,1,0,0,0,0.002958196,0.001947501,0.3711399,0,0
compsvu23,book,table,0.02983754,0,0,0.9998268,0.860375,1,0,0.006243248,1.48568,0.004202284,0.3275903,0.02339928,0,1,0,0,0.05278071,0.7530612,1,0.4177255,0.05756359,1
compsvu23,book,book,0,0,0,0,1,1,0,0.006243248,0.006243248,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu25,book (1),book (1),0,0,0,0,1,1,0,0.02252301,0.02252301,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu25,book (1),cube,0.01692255,0,0,0.1400727,0.1116514,0.4020829,0,0.02252301,0.007379805,3.051979,0.07160442,0.005114601,0,0,0,0.09933661,0.339762,0.7437522,0.05344906,0.2369158,0.339762,0.09933661
compsvu25,book (1),book,0.01066974,0,0,0.674202,0.2437973,0.6735478,0,0.02252301,0.0309247,0.7283178,0,0,0.02916961,0,0,0.4499223,0.5523632,0.5762774,0.1317896,0.1493763,0.5523632,0.4499223
compsvu25,book (1),table,0.04662045,0,0,1,0.8192004,1,0,0.02252301,1.485399,0.01516293,1.496077E-05,1.04309E-06,0.09009645,1,0,0.003641398,0.07044362,0.4879095,0.6392424,0.6526862,0.07699222,1
compsvu25,cube,book (1),0.01692255,0,0,0,0.5822075,0.1047985,0,0.007379805,0.02252301,0.3276563,0.06631454,0.004736753,0,0.25,0.25,0.3031732,0.1001474,0.1295164,0.2901478,0.2369158,0.09933661,0.339762
compsvu25,cube,cube,0,0,0,0,1,1,0,0.007379805,0.007379805,1,0,0,0.75,0.125,0,1,1,1,1,0,1,1
compsvu25,cube,book,0.00626056,0,0,0.02064156,0.7812376,1,0,0.007379805,0.0309247,0.2386379,0,0,0.25,0,0.125,0.966871,0.3547918,0.6354753,0.6125951,0.08764784,0.3570684,0.994786
compsvu25,cube,table,0.03683307,0,0,1,1,1,0,0.007379805,1.485399,0.00496823,0,0,0.25,0.75,0,0.03699373,0.02044804,0.1427506,1,0.5156629,0.02251031,1
compsvu25,book,book (1),0.01066974,0,0,0,0.74559,0.08259575,0,0.0309247,0.02252301,1.373027,0,0,0.0334039,0.4801223,0,0.3276865,0.4497033,0.08646338,0.2687848,0.1493763,0.4499223,0.5523632
compsvu25,book,cube,0.00626056,0,0,0.7797067,0.2511503,0.4063044,0,0.0309247,0.007379805,4.190449,0.0009920889,7.08635E-05,0.002822865,0.462009,0,0.2307321,0.9269814,0.7422604,0.05411922,0.08764784,0.994786,0.3570684
compsvu25,book,book,0,0,0,0,1,1,0,0.0309247,0.0309247,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu25,book,table,0.04010518,0,0,1,1,1,0,0.0309247,1.485399,0.02081911,0,0,0.1552576,0.9943542,0,0.005938631,0.05413921,0.1910085,1,0.5614725,0.0627133,1
compsvu25,table,book (1),0.04662045,0,0,0,0.0001261133,0.0001448354,0,1.485399,0.02252301,65.9503,0.1451064,0.01036474,0,0,0.8066038,5.521427E-05,0.900439,7.550359E-05,0.00022556,0.6526862,1,0.07699222
compsvu25,table,cube,0.03683307,0,0,0,5.862289E-05,0.002168271,0,1.485399,0.007379805,201.2789,0.203208,0.01451486,0,0,0.5613208,0.0001837934,0.8265165,0.0005417111,0.0001998719,0.5156629,1,0.02251031
compsvu25,table,book,0.04010518,0,0,0,0.000106383,0.001002112,0,1.485399,0.0309247,48.03278,0.1618786,0.01156276,0,0,0.8066038,0.000123637,0.8272403,0.001790423,0.000260755,0.5614725,1,0.0627133
compsvu25,table,table,0,0,0,0,1,1,0,1.485399,1.485399,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu25a,box,box,0,0,1,0,1,1,0,0.04815171,0.04815171,1,0,0,0.6982759,0.05172414,0,1,1,1,1,0,1,1
compsvu25a,box,balloon,0.1635981,0,0,0,0,8.069558E-05,1,0.04815171,0.1759759,0.2736268,1.351183,0.08771013,0,0,1,0,0,0,7.917298E-05,2.290373,0,0
compsvu25a,box,table,0.1809268,0,0,0,0,0.04929972,0,0.04815171,1.485368,0.03241735,0.201505,0.01439323,0,0,0.1034483,0,0,0,0.07302147,2.532976,0,0
compsvu25a,balloon,box,0.1635981,0,1,0,0,0,0,0.1759759,0.04815171,3.654613,1.364748,0.097482,0,1,0,0,0,0,0,2.290373,0,0
compsvu25a,balloon,balloon,0,0,0,0,1,1,1,0.1759759,0.1759759,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu25a,balloon,table,0.01975522,0,0,0,0,0,0,0.1759759,1.485368,0.1184729,0.4768075,0.03405765,0,1,0,0,0.07514592,0,0,0.2765731,0.08492157,1
compsvu25a,table,box,0.1809268,0,1,0,0.0002526198,0.001102245,0,1.485368,0.04815171,30.84768,0.201509,0.0143935,0,0.7704403,0,0,0,0.0002482572,0.0008156173,2.532976,0,0
compsvu25a,table,balloon,0.01975522,0,0,0,5.127754E-06,5.272722E-06,1,1.485368,0.1759759,8.440751,0.5045228,0.03549232,0,0,1,0,1,5.127754E-06,5.173235E-06,0.2765731,1,0.0964208
compsvu25a,table,table,0,0,0,0,1,1,0,1.485368,1.485368,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu34,book (1),book (1),0,0,0,0,1,1,0,0.007102674,0.007102674,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu34,book (1),picture,0.003820745,0,0,1,0.7013208,0.7424253,0,0.007102674,0.01137011,0.6246795,0,0,0.3799106,0.921195,0,0.0202777,0.4200371,0.6631509,0.6907768,0.05349042,0.4465033,1
compsvu34,book (1),table,0.03834867,0,0,0.9997225,0.8970928,1,0,0.007102674,1.485356,0.004781798,0.03504747,0.002503361,0,1,0,0,0.07616344,0.7114658,1,0.5368814,0.07691956,1
compsvu34,picture,book (1),0.003820745,0,0,0,0.0002244379,0.0001038624,0,0.01137011,0.007102674,1.600821,0.1515256,0.01082326,0,0,0.4,0.01266706,1,0.0002697352,0.0001195698,0.05349042,1,0.4465033
compsvu34,picture,picture,0,0,0,0,1,1,0,0.01137011,0.01137011,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu34,picture,table,0.04212663,0,0,1,0.7396043,1,0,0.01137011,1.485356,0.007654802,0,0,0.4,0.7,0,0.004633978,0.1704798,0.694823,1,0.5897728,0.1739647,1
compsvu34,table,book (1),0.03834867,0,0,0,0.0001248379,8.381878E-05,0,1.485356,0.007102674,209.1263,0.05635468,0.004025334,0,0,1,0,1,0.0001302803,7.246652E-05,0.5368814,1,0.07766255
compsvu34,table,picture,0.04212663,0,0,0,0.0002090859,0.000147409,0,1.485356,0.01137011,130.6369,0.0208503,0.001489307,0,0,0.8066038,3.547219E-05,0.8291099,0.000217969,0.0001246541,0.5897728,1,0.1739647
compsvu34,table,table,0,0,0,0,1,1,0,1.485356,1.485356,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu53,box,box,0,0,1,0,1,1,0,0.04813823,0.04813823,1,0,0,0.4655173,0,0.05172414,1,1,1,1,0,1,1
compsvu53,box,book,0.07867316,0,0,0,4.522955E-06,0,0,0.04813823,0.006994751,6.882051,0.4882314,0.03487367,0,0,1,0,0.4846322,4.515814E-06,0,1.101424,0.5784314,0.6112807
compsvu53,box,table,0.05217742,0,0,0.0001436507,4.628112E-06,0,0,0.04813823,1.485556,0.03240417,0.05033702,0,0,0,0.05172414,1,0.08026394,4.727652E-06,0,0.7304838,0.08026394,1
compsvu53,book,box,0.07867316,0,1,3.60504E-06,1.303581E-05,0.0002638293,0,0.006994751,0.04813823,0.1453055,0.4882817,0.03487726,0,1,0,0,0.3877402,1.279554E-05,0.000424371,1.101424,0.4768658,0.6335559
compsvu53,book,book,0,0,0,0,1,1,0,0.006994751,0.006994751,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu53,book,table,0.02710366,0,0,0.5968208,0.7017829,0.4590974,0,0.006994751,1.485556,0.004708506,0,0,0.4024935,0.9698895,0,0.003933885,0.07563525,0.5501587,1,0.3794513,0.07776746,1
compsvu53,table,box,0.05217742,0,1,0,0.0002476803,0.0003848804,0,1.485556,0.04813823,30.86022,0.2078524,0.0148466,0,0.7704403,0.0408805,0.03240417,1,0.0002431153,0.0003213095,0.7304838,1,0.08026394
compsvu53,table,book,0.02710366,0,0,0,0.0002392643,0.000193824,0,1.485556,0.006994751,212.3816,0.04367819,0.003119871,0,0,0.8066038,1.852272E-05,0.9317884,0.0002415961,0.000187555,0.3794513,1,0.07776746
compsvu53,table,table,0,0,0,0,1,1,0,1.485556,1.485556,1,0,0,1,0.01415094,0,1,1,1,1,0,1,1
compsvu56,box,box,0,0,1,0,1,1,0,0.04815171,0.04815171,1,0,0,0.6982759,0.05172414,0,1,1,1,1,0,1,1
compsvu56,box,balloon,0.08315571,0,0,0,0,7.361703E-05,1,0.04815171,0.1759759,0.2736268,0.9747803,0.06962125,0,0,1,0,0.2505125,0,7.629397E-05,1.16418,0.419414,0.7647271
compsvu56,box,table,0.1809268,0,0,0,0,0.04929972,0,0.04815171,1.485368,0.03241735,0.201505,0.01439323,0,0,0.1034483,0,0,0,0.07302147,2.532976,0,0
compsvu56,balloon,box,0.08315571,0,1,0,0,0,0,0.1759759,0.04815171,3.654613,0.9746907,0.06962077,0,1,0,0,0.3315479,0,0,1.16418,0.5033807,0.6362432
compsvu56,balloon,balloon,0,0,0,0,1,1,1,0.1759759,0.1759759,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu56,balloon,table,0.1000889,0,0,0,0,0,0,0.1759759,1.485368,0.1184729,0.6152032,0.04394305,0,1,0,0,0,0,0,1.401244,0,0
compsvu56,table,box,0.1809268,0,1,0,0.0002526198,0.001102245,0,1.485368,0.04815171,30.84768,0.201509,0.0143935,0,0.7704403,0,0,0,0.0002482572,0.0008156173,2.532976,0,0
compsvu56,table,balloon,0.1000889,0,0,0,4.754827E-06,4.810203E-06,1,1.485368,0.1759759,8.44075,0.6054379,0.03638257,0,0,1,0,0,4.287141E-06,4.985117E-06,1.401244,0,0
compsvu56,table,table,0,0,0,0,1,1,0,1.485368,1.485368,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu63,box,box,0,0,1,0,1,1,0,0.04813823,0.04813823,1,0,0,0.4655173,0,0.05172414,1,1,1,1,0,1,1
compsvu63,box,book,0.03339222,0,0,0,4.528862E-06,0,0,0.04813823,0.00699475,6.882051,0.5828748,0.04163391,0,0,1,0,0,4.51229E-06,0,0.4674911,0,0
compsvu63,box,table,0.05217742,0,0,0,4.633422E-06,0,0,0.04813823,1.485556,0.03240417,0.05033702,0,0,0,0.05172414,1,0.08026394,4.726736E-06,0,0.7304838,0.08026394,1
compsvu63,book,box,0.03339222,0,1,0,0.0003819957,0.0007169949,0,0.00699475,0.04813823,0.1453055,0.589582,0.042113,0,1,0,0,0,0.0003749551,0.0008275235,0.4674911,0,0
compsvu63,book,book,0,0,0,0,1,1,0,0.00699475,0.00699475,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu63,book,table,0.0262195,0,0,0.9989556,0.7114402,1,0,0.00699475,1.485556,0.004708505,0,0,0.4024935,0.9698895,0,0.003933885,0.07563523,0.5912246,1,0.3670731,0.07776745,1
compsvu63,table,box,0.05217742,0,1,0,0.0002486115,0.0003786726,0,1.485556,0.04813823,30.86022,0.2078524,0.0148466,0,0.7704403,0.0408805,0.03240417,1,0.0002440293,0.0003273719,0.7304838,1,0.08026394
compsvu63,table,book,0.0262195,0,0,0,0.0002422941,0.0001935861,0,1.485556,0.00699475,212.3816,0.02085883,0.001489916,0,0,0.8066038,1.852272E-05,0.9317886,0.0002405051,0.0001975649,0.3670731,1,0.07776745
compsvu63,table,table,0,0,0,0,1,1,0,1.485556,1.485556,1,0,0,1,0.01415094,0,1,1,1,1,0,1,1
compsvu67,box,box,0,0,1,0,1,1,0,0.04815171,0.04815171,1,0,0,0.6982759,0.05172414,0,1,1,1,1,0,1,1
compsvu67,box,balloon,0.05020736,0,0,0,0,6.993618E-05,1,0.04815171,0.1759759,0.2736268,0.9979751,0.06964196,0,0,1,0,0.08455376,0,7.629397E-05,0.702903,0.0588445,0
compsvu67,box,table,0.1809268,0,0,0,0,0.04929972,0,0.04815171,1.485368,0.03241735,0.201505,0.01439323,0,0,0.1034483,0,0,0,0.07302147,2.532976,0,0
compsvu67,balloon,box,0.05020736,0,1,0,0,0,0,0.1759759,0.04815171,3.654613,1.002363,0.07159738,0,1,0,0,0.1173544,0,0,0.702903,0.07406431,0
compsvu67,balloon,balloon,0,0,0,0,1,1,1,0.1759759,0.1759759,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu67,balloon,table,0.1346529,0,0,0,0,0,0,0.1759759,1.485368,0.1184729,0.9940494,0.0710035,0,1,0,0,0,0,0,1.885141,0,0
compsvu67,table,box,0.1809268,0,1,0,0.0002526198,0.001102245,0,1.485368,0.04815171,30.84768,0.201509,0.0143935,0,0.7704403,0,0,0,0.0002482572,0.0008156173,2.532976,0,0
compsvu67,table,balloon,0.1346529,0,0,0,4.358593E-06,4.569693E-06,1,1.485368,0.1759759,8.44075,0.9789339,0.05839959,0,0,1,0,0,4.669922E-06,4.985117E-06,1.885141,0,0
compsvu67,table,table,0,0,0,0,1,1,0,1.485368,1.485368,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu67a,box,box,0,0,1,0,1,1,0,0.04815171,0.04815171,1,0,0,0.6982759,0.05172414,0,1,1,1,1,0,1,1
compsvu67a,box,balloon,0.2700464,0,0,0,0,8.227785E-05,1,0.04815171,0.1759759,0.2736268,2.620467,0.174744,0,0,1,0,0,0,8.069555E-05,3.78065,0,0
compsvu67a,box,table,0.1809268,0,0,0,0,0.04929972,0,0.04815171,1.485368,0.03241735,0.201505,0.01439323,0,0,0.1034483,0,0,0,0.07302147,2.532976,0,0
compsvu67a,balloon,box,0.2700464,0,1,0,0,0,0,0.1759759,0.04815171,3.654613,2.63886,0.18849,0,1,0,0,0,0,0,3.78065,0,0
compsvu67a,balloon,balloon,0,0,0,0,1,1,1,0.1759759,0.1759759,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvu67a,balloon,table,0.08913294,0,0,0,0,0,0,0.1759759,1.485368,0.1184729,0.5298197,0.03784423,0,1,0,0,0.01105004,0,0,1.247861,0.003895209,0
compsvu67a,table,box,0.1809268,0,1,0,0.0002526198,0.001102245,0,1.485368,0.04815171,30.84768,0.201509,0.0143935,0,0.7704403,0,0,0,0.0002482572,0.0008156173,2.532976,0,0
compsvu67a,table,balloon,0.08913294,0,0,0,4.934257E-06,5.37611E-06,1,1.485368,0.1759759,8.44075,0.5253583,0.03409596,0,0,1,0,0.104911,4.842881E-06,5.272721E-06,1.247861,0.0382464,0
compsvu67a,table,table,0,0,0,0,1,1,0,1.485368,1.485368,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvul,lamp,lamp,0,1,0,0,1,1,1,0.0806018,0.0806018,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvul,lamp,pencil,0.008940295,0,0,0,1,0.328262,0,0.0806018,0.001222365,65.93924,0.0004979281,3.55663E-05,0.0007164607,0.7770911,0.009045316,0.01092422,0.653412,1,0.03507309,0.1251641,0.7203345,0.2098908
compsvul,lamp,bowl,0.03089587,0,1,0,1,0.02464713,0,0.0806018,0.003681424,21.89419,0.07047099,0.004803232,0,0.6816228,0,0.02941687,0.5983119,1,0.03176587,0.4325422,0.6440585,0.2112388
compsvul,lamp,table,0.0567593,0,0,1,0.4370336,1,0,0.0806018,1.486148,0.05423539,0.0006378293,4.553369E-05,0.009045316,1,0,0.09127422,0.04929058,1,1,0.7946302,0.06728075,1
compsvul,pencil,lamp,0.008940295,1,0,0.3911495,0.3202235,1,1,0.001222365,0.0806018,0.01516548,0,0,0.4545455,0,0,0.7203345,0.2098908,0.5593037,0.2684675,0.1251641,0.2098908,0.7203345
compsvul,pencil,pencil,0,0,0,0,1,1,0,0.001222365,0.001222365,1,0,0,0.3409091,0,0,1,1,1,1,0,1,1
compsvul,pencil,bowl,0.02230127,0,1,0,0.3612122,0.01079193,0,0.001222365,0.003681424,0.3320358,0.153265,0.01035734,0,0,0,0,0,0.39022,0.0134354,0.3122178,0,0
compsvul,pencil,table,0.04888549,0,0,0.9280922,0.8600525,1,0,0.001222365,1.486148,0.0008225055,0.02750009,0.001964267,0,1,0,0,0.01934253,1,1,0.6843969,0.01947369,1
compsvul,bowl,lamp,0.03089587,1,0,0,0.001532535,0.0006760969,1,0.003681424,0.0806018,0.04567422,0.06741013,0,0,0,0,0.6440585,0.2112388,0.0006713676,7.862317E-05,0.4325422,0.2112388,0.6440585
compsvul,bowl,pencil,0.02230127,0,0,0,0.05499917,0.02559513,0,0.003681424,0.001222365,3.011723,0.1648595,0.01177568,0,0.3164541,0.3179545,0,0,0.003606083,0.001636333,0.3122178,0,0
compsvul,bowl,bowl,0,0,1,0,1,1,0,0.003681424,0.003681424,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvul,bowl,table,0.02743289,0,0,0.9979381,1,1,0,0.003681424,1.486148,0.002477159,5.305148E-06,3.53396E-07,0.09164792,1,0,0.0003539438,0.02096186,0.7847456,1,0.3840605,0.02206679,1
compsvul,table,lamp,0.0567593,1,0,0,0.0001090508,8.954926E-05,1,1.486148,0.0806018,18.43815,0.214878,0.01065671,0,0,0.2295597,0.004950293,0.9573047,1.048232E-05,2.2056E-05,0.7946302,1,0.06728075
compsvul,table,pencil,0.04888549,0,0,0,0.007052245,0.01396098,0,1.486148,0.001222365,1215.797,0.2389525,0.01706803,0,0,1,0,1,0.0005153621,0.001590021,0.6843969,1,0.01960196
compsvul,table,bowl,0.02743289,0,1,0,0.0003157553,0.0007713817,0,1.486148,0.003681424,403.6883,0.109651,0.005494553,0,0,0.8066038,8.767749E-07,1,0.0002984125,0.000736492,0.3840605,1,0.02206679
compsvul,table,table,0,0,0,0,1,1,0,1.486148,1.486148,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvula,lamp,lamp,0,1,0,0,1,1,1,0.0806018,0.0806018,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvula,lamp,pencil,0.008940295,0,0,0,1,0.07907727,0,0.0806018,0.001222365,65.93924,0.0004979281,3.55663E-05,0.0007164607,0.7770911,0.009045316,0.01092422,0.653412,1,0.06614069,0.1251641,0.7203345,0.2098908
compsvula,lamp,bowl,0.08144318,0,1,0,1,0.02495426,0,0.0806018,0.003681423,21.8942,0.7335796,0.05096409,0,0.6816228,0,0,0,1,0.03665891,1.140204,0,0
compsvula,lamp,table,0.0567593,0,0,1,0.416396,1,0,0.0806018,1.486148,0.05423539,0.0006378293,4.553369E-05,0.009045316,1,0,0.09127422,0.04929058,1,1,0.7946302,0.06728075,1
compsvula,pencil,lamp,0.008940295,1,0,0.3911587,0.1648299,1,1,0.001222365,0.0806018,0.01516548,0,0,0.4545455,0,0,0.7203345,0.2098908,0.6582574,0.3993638,0.1251641,0.2098908,0.7203345
compsvula,pencil,pencil,0,0,0,0,1,1,0,0.001222365,0.001222365,1,0,0,0.3409091,0,0,1,1,1,1,0,1,1
compsvula,pencil,bowl,0.07407578,0,1,0,0.3601438,0.006042407,0,0.001222365,0.003681423,0.332036,0.8211701,0.05756211,0,0,0,0,0,0.4246395,0.04146722,1.037061,0,0
compsvula,pencil,table,0.04888549,0,0,1,0.7721844,1,0,0.001222365,1.486148,0.0008225055,0.02750009,0.001964267,0,1,0,0,0.01934253,1,1,0.6843969,0.01947369,1
compsvula,bowl,lamp,0.08144318,1,0,0,0.00162384,0.0004593658,1,0.003681423,0.0806018,0.0456742,0.7201151,0.04033707,0,0,0,0,0,8.511441E-05,0.0001828419,1.140204,0,0
compsvula,bowl,pencil,0.07407578,0,0,0,0.03035757,0.01361606,0,0.003681423,0.001222365,3.011722,0.8326202,0.05947287,0,0.3164541,0.3179545,0,0,0.003058008,0.0338077,1.037061,0,0
compsvula,bowl,bowl,0,0,1,0,1,1,0,0.003681423,0.003681423,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvula,bowl,table,0.02590524,0,0,0.998134,0.9207919,1,0,0.003681423,1.486148,0.002477158,6.735672E-06,4.470571E-07,0.09164792,1,0,0.0003539437,0.02096186,0.8048432,1,0.3626734,0.02206678,1
compsvula,table,lamp,0.0567593,1,0,0,0.0001362753,0.0001082245,1,1.486148,0.0806018,18.43815,0.214878,0.01065671,0,0,0.2295597,0.004950293,0.9573047,8.96942E-06,4.131861E-05,0.7946302,1,0.06728075
compsvula,table,pencil,0.04888549,0,0,0,0.003798842,0.003089218,0,1.486148,0.001222365,1215.797,0.2389525,0.01706803,0,0,1,0,1,0.0004450837,0.007447279,0.6843969,1,0.01960196
compsvula,table,bowl,0.02590524,0,1,0,0.0002684528,0.0006159735,0,1.486148,0.003681423,403.6884,0.1154992,0.006597014,0,0,0.8066038,8.767746E-07,0.9779462,0.0002977418,0.0007302859,0.3626734,1,0.02206678
compsvula,table,table,0,0,0,0,1,1,0,1.486148,1.486148,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvinew2,shelf,shelf,0,0,0,0,1,1,0,0.1972067,0.1972067,1,0,0,1,0,0,1,1,1,1,0,1,1
compsvinew2,shelf,mug,0.02160311,0,1,0.001407293,0.03983203,1,0,0.1972067,0.005305989,37.16681,0.0516405,0.003688599,0,0.46011,0.4264099,0.02360742,0.6756324,1,1,0.3024436,0.8774124,0.1384181
compsvinew2,shelf,table,0.02620975,0,0,1,1,1,0,0.1972067,1.48568,0.1327383,0.0001099706,7.825239E-06,0.06946355,1,0,0,0.1338765,0.9969265,1,0.3669364,0.1338806,1
compsvinew2,shelf,box,0.01592115,0,1,0.002994446,0.003331095,0.1281758,0,0.1972067,0.003022778,65.2402,0.1417397,0.01012426,0,0.9305364,0,0.01506936,1,0.018213,0.006188262,0.2228962,1,0.08337706
compsvinew2,mug,shelf,0.02160311,0,0,1,0.2281106,1,0,0.005305989,0.1972067,0.02690573,0,0,0.3632571,0,0,0.8774124,0.1384181,0.6756276,1,0.3024436,0.1384181,0.8774124
compsvinew2,table,shelf,0.02620975,0,0,0,0.005350039,0.005090322,0,1.48568,0.1972067,7.53362,0.1213724,0.001527285,0,0,1,0,1,0.00314838,0.02144772,0.3669364,1,0.1338845
compsvinew2,box,shelf,0.01592115,0,0,0.03360431,0.02172988,0.5729406,0,0.003022778,0.1972067,0.01532797,0,0,0.05479452,0,0.01506849,0.9831281,0.08307572,0.1262273,0.6032172,0.2228962,0.08337706,1
sv_modtypa1,box,box,0,0,1,0,1,1,0,0.02090601,0.02090601,1,0,?,0.5517241,0,0,1,?,1,1,0,1,1
