Scene,Figure,Ground,ground_lightsource,ground_container,support,ground_verticality,shortest_distance,contact_proportion,above_proportion,below_proportion,bbox_overlap_proportion,horizontal_distance,f_covers_g,g_covers_f,location_control
compsvu53,box,book,0,0,0.0,0,0.48823140000000004,0.0,0.0,1.0,0.0,1.101424,0.8463866,0.6231612,2.25969225e-06
compsvu53,box,table,0,0,0.0001436507,0,0.05033702,0.0,0.0,0.05172414,1.0,0.6587859,0.08026394,1.0,2.3389410000000002e-06
compsvu53,book,box,0,1,3.60504e-06,0,0.4882817,0.0,1.0,0.0,0.0,1.101424,1.0,0.6377143,0.0001785079125
compsvu53,book,table,0,0,0.5968208,0,0.0,0.4024935,0.9698895000000001,0.0,0.003933885,0.4432306,0.07776746,1.0,0.6777597500000001
compsvu53,table,box,0,1,0.0,0,0.2078524,0.0,0.7704403000000001,0.0408805,0.03240417,0.6587859,1.0,0.08026394,0.000299246375
compsvu53,table,book,0,0,0.0,0,0.04367819,0.0,0.0,0.8066038000000001,1.8522720000000003e-05,0.4432306,1.0,0.07776746,0.00021555985
compsvu56,box,balloon,0,0,0.0,1,0.9747802999999999,0.0,0.0,1.0,0.0,96.17455,1.0,0.7837614,3.747775e-05
compsvu56,box,table,0,0,0.0,0,0.201505,0.0,0.0,0.10344829999999999,0.0,2.457097,0.0,0.0,0.0305802975
compsvu56,balloon,box,0,1,0.0,0,0.9746906999999999,0.0,1.0,0.0,0.0,96.17455,1.0,0.6510897,0.0
compsvu56,balloon,table,0,0,0.0,0,0.6152032,0.0,1.0,0.0,0.0,96.36995,0.0,0.0,0.0
compsvu56,table,box,0,1,0.0,0,0.201509,0.0,0.7704403000000001,0.0,0.0,2.457097,0.0,0.0,0.000604684825
compsvu56,table,balloon,0,0,0.0,1,0.6054379,0.0,0.0,1.0,0.0,96.36995,0.0,0.0,4.709322e-06
compsvu63,box,book,0,0,0.0,0,0.5828748,0.0,0.0,1.0,0.0,0.46749120000000005,0.0,0.0,2.260288e-06
compsvu63,box,table,0,0,0.0,0,0.05033702,0.0,0.0,0.05172414,1.0,0.6587859,0.08026394,1.0,2.3400395e-06
compsvu63,book,box,0,1,0.0,0,0.5895819999999999,0.0,1.0,0.0,0.0,0.46749120000000005,0.0,0.0,0.0005753673
compsvu63,book,table,0,0,0.9989556,0,0.0,0.4024935,0.9698895000000001,0.0,0.003933885,0.28360759999999996,0.07776745,1.0,0.8256662
compsvu63,table,box,0,1,0.0,0,0.2078524,0.0,0.7704403000000001,0.0408805,0.03240417,0.6587859,1.0,0.08026394,0.000299671325
compsvu63,table,book,0,0,0.0,0,0.02085883,0.0,0.0,0.8066038000000001,1.8522720000000003e-05,0.28360759999999996,1.0,0.07776745,0.00021848754999999998
compsvu67,box,balloon,0,0,0.0,1,0.9979751,0.0,0.0,1.0,0.0,96.16897,0.35395909999999997,0.0,3.65575375e-05
compsvu67,box,table,0,0,0.0,0,0.201505,0.0,0.0,0.10344829999999999,0.0,2.457097,0.0,0.0,0.0305802975
compsvu67,balloon,box,0,1,0.0,0,1.002363,0.0,1.0,0.0,0.0,96.16897,0.3375232,0.0,0.0
compsvu67,balloon,table,0,0,0.0,0,0.9940494000000001,0.0,1.0,0.0,0.0,96.37671,0.0,0.0,0.0
compsvu67,table,box,0,1,0.0,0,0.201509,0.0,0.7704403000000001,0.0,0.0,2.457097,0.0,0.0,0.000604684825
compsvu67,table,balloon,0,0,0.0,1,0.9789339,0.0,0.0,1.0,0.0,96.37671,0.0,0.0,4.64583125e-06
compsvu67a,box,balloon,0,0,0.0,1,2.6204669999999997,0.0,0.0,1.0,0.0,96.24776999999999,0.0,0.0,4.074335e-05
compsvu67a,box,table,0,0,0.0,0,0.201505,0.0,0.0,0.10344829999999999,0.0,2.457097,0.0,0.0,0.0305802975
compsvu67a,balloon,box,0,1,0.0,0,2.6388599999999998,0.0,1.0,0.0,0.0,96.24776999999999,0.0,0.0,0.0
compsvu67a,balloon,table,0,0,0.0,0,0.5298196999999999,0.0,1.0,0.0,0.0,96.37595999999999,0.01991961,0.0,0.0
compsvu67a,table,box,0,1,0.0,0,0.201509,0.0,0.7704403000000001,0.0,0.0,2.457097,0.0,0.0,0.000604684825
compsvu67a,table,balloon,0,0,0.0,1,0.5253583000000001,0.0,0.0,1.0,0.0,96.37595999999999,0.14704779999999998,0.0,5.10649225e-06
compsvul,lamp,pencil,0,0,0.0,0,0.0004979281,0.0007164607000000001,0.7770911,0.009045316,0.01092422,15.87396,0.7203345,0.2098908,0.5908337725
compsvul,lamp,bowl,0,1,0.0,0,0.07047099,0.0,0.6816228,0.0,0.02941687,15.58562,0.6440585,0.2112388,0.51410325
compsvul,lamp,table,0,0,1.0,0,0.0006378293,0.009045316,1.0,0.0,0.09127422,15.116029999999999,0.06728075,1.0,0.8592584
compsvul,pencil,lamp,1,0,0.3911495,1,0.0,0.4545455,0.0,0.0,0.7203345,15.87396,0.2098908,0.7203345,0.536998675
compsvul,pencil,bowl,0,1,0.0,0,0.153265,0.0,0.0,0.0,0.0,0.30905659999999996,0.0,0.0,0.1939148825
compsvul,pencil,table,0,0,0.9280921999999998,0,0.02750009,0.0,1.0,0.0,0.0,0.7680776999999999,0.02154933,1.0,0.965013125
compsvul,bowl,lamp,1,0,0.0,1,0.06741013,0.0,0.0,0.0,0.6440585,15.58562,0.2112388,0.6440585,0.0007396556675
compsvul,bowl,pencil,0,0,0.0,0,0.1648595,0.0,0.31645409999999996,0.31795450000000003,0.0,0.30905659999999996,0.0,0.0,0.021459179000000002
compsvul,bowl,table,0,0,0.9979380999999999,0,5.305148000000001e-06,0.09164792,1.0,0.0,0.00035394379999999996,0.46981949999999995,0.02206679,1.0,0.9461864
compsvul,table,lamp,1,0,0.0,1,0.214878,0.0,0.0,0.22955970000000003,0.004950293,15.116029999999999,1.0,0.06728075,5.7784594999999995e-05
compsvul,table,pencil,0,0,0.0,0,0.2389525,0.0,0.0,1.0,0.0,0.7680776999999999,1.0,0.0196372,0.005779652025
compsvul,table,bowl,0,1,0.0,0,0.109651,0.0,0.0,0.8066038000000001,8.767749e-07,0.46981949999999995,1.0,0.02206679,0.000530510375
compsvula,lamp,pencil,0,0,0.0,0,0.0004979281,0.0007164607000000001,0.7770911,0.009045316,0.01092422,15.87396,0.7203345,0.2098908,0.53630449
compsvula,lamp,bowl,0,1,0.0,0,0.7335795999999999,0.0,0.6816228,0.0,0.0,14.84172,0.0,0.0,0.5154032924999999
compsvula,lamp,table,0,0,1.0,0,0.0006378293,0.009045316,1.0,0.0,0.09127422,15.116029999999999,0.06728075,1.0,0.8540989999999999
compsvula,pencil,lamp,1,0,0.3911587,1,0.0,0.4545455,0.0,0.0,0.7203345,15.87396,0.2098908,0.7203345,0.555612775
compsvula,pencil,bowl,0,1,0.0,0,0.8211700999999999,0.0,0.0,0.0,0.0,1.034131,0.0,0.0,0.20807323175000003
compsvula,pencil,table,0,0,1.0,0,0.02750009,0.0,1.0,0.0,0.0,0.7680776999999999,0.02154933,1.0,0.9430461
compsvula,bowl,lamp,1,0,0.0,1,0.7201151,0.0,0.0,0.0,0.0,14.84172,0.0,0.0,0.0005877905275
compsvula,bowl,pencil,0,0,0.0,0,0.8326201999999999,0.0,0.31645409999999996,0.31795450000000003,0.0,1.034131,0.0,0.0,0.0202098345
compsvula,bowl,table,0,0,0.998134,0,6.735672e-06,0.09164792,1.0,0.0,0.00035394370000000003,0.28065029999999996,0.02206678,1.0,0.931408775
compsvula,table,lamp,1,0,0.0,1,0.214878,0.0,0.0,0.22955970000000003,0.004950293,15.116029999999999,1.0,0.06728075,7.369695750000002e-05
compsvula,table,pencil,0,0,0.0,0,0.2389525,0.0,0.0,1.0,0.0,0.7680776999999999,1.0,0.0196372,0.0036951056749999996
compsvula,table,bowl,0,1,0.0,0,0.1154992,0.0,0.0,0.8066038000000001,8.767746e-07,0.28065029999999996,1.0,0.02206678,0.0004781135
compsvinew2,shelf,mug,0,1,0.0014072929999999998,0,0.0516405,0.0,0.46011,0.4264099,0.02360742,20.53827,0.8774124,0.13841810000000002,0.7599580075
compsvinew2,shelf,table,0,0,1.0,0,0.0001099706,0.06946355,1.0,0.0,0.0,20.705779999999997,0.1339052,1.0,0.999231625
compsvinew2,shelf,box,0,1,0.0029944459999999996,0,0.14173970000000002,0.0,0.9305363999999999,0.0,0.01506936,20.60551,1.0,0.08337706,0.03897703925
compsvinew2,mug,shelf,0,0,1.0,0,0.0,0.3632571,0.0,0.0,0.8774124,20.53827,0.13841810000000002,0.8774124,0.7259345500000001
compsvinew2,table,shelf,0,0,0.0,0,0.12137239999999999,0.0,0.0,1.0,0.0,20.705779999999997,1.0,0.1338849,0.00875911525
compsvinew2,box,shelf,0,0,0.03360431,0,0.0,0.05479452,0.0,0.01506849,0.9831281,20.60551,0.08337706,1.0,0.331028745
