Annotation ID,Clean User ID,Task,Scene,Preposition,Prepositions,Figure,Ground,Time
484aedfd-8cae-4ed9-97d0-51b6895692fe,30,sv,compsvo16a,,on;on top of;above;,book,table,20190712-150754
f286f297-5543-4254-8552-24e3b8524938,31,sv,compsvo34v,,against;under;on;below;,jar,board,20190712-150716
d7244e76-0dab-4233-a8d9-dee9f05e720b,30,sv,compsvo16a,,over;above;,balloon,table,20190712-150712
e9c5f025-0735-4b21-8a2c-ba1ca9aef86a,31,sv,compsvo34v,,none;,book,board,20190712-150728
291aae6a-f097-445e-bb21-727103680b15,31,sv,compsvi14a,,in;against;on;over;inside;on top of;above;,cube,bowl,20190712-150748
89f8dc23-09af-446a-aceb-c93d6f7ca1c5,31,sv,compsvi14a,,in;against;on;over;inside;on top of;above;,pear,bowl,20190712-150758
48b8560f-01d0-4f8f-858e-ffd2a884a3dd,31,sv,compsvi46,,none;,ball,bowl,20190712-150709
59ebc196-2799-49c6-85e8-089bc0133ee6,31,sv,compsvi46,,against;on;on top of;above;,pencil,bowl,20190712-150725
d74cd79b-0539-4300-b1f6-afd0c51afa37,30,comp,compsva25,under,,none,bin,20190712-150727
6f64ffe6-a263-46bf-a0de-b1a6356c4f48,30,comp,compsva25,below,,none,bin,20190712-150732
8f5d35bd-92d5-4901-bb51-0328087b5267,31,sv,compsvo12,,on;on top of;above;,book (1),table,20190712-150737
3c0aba1e-4988-4ea5-a731-70fe4e312795,30,comp,compsva25,in,,none,bin,20190712-150738
da4a38c4-c9b3-49bb-823e-eb1c79d56685,31,sv,compsvo12,,against;under;below;,box,table,20190712-150746
14087db6-5774-4b10-8f8d-d208d1b5a2fc,30,comp,compsva25,on top of,,picture,bin,20190712-150742
5c1bcb7f-bc39-45f1-bfa7-541f92c6e360,30,comp,compsva25,over,,table,bin,20190712-150747
b0bf6082-eb6c-42af-b712-b96d6437e41b,31,sv,compsvo12,,on;on top of;above;,book,table,20190712-150754
27bbd99c-281e-42e7-b67c-7577f1181a88,30,comp,compsvi34,inside,,pencil,mug,20190712-150754
07918e34-1538-4fab-a8d4-5d587bc58f8e,30,comp,compsvi34,below,,table,mug,20190712-150756
272dff01-8c30-4823-9683-2b143477b4b2,30,comp,compsvi34,above,,pencil (1),mug,20190712-150700
689d4ac0-a159-4aca-a0e0-71ec395d6860,30,comp,compsvi34,on,,pencil (1),mug,20190712-150710
25e3879c-1127-4736-bd9a-40f902e51529,31,sv,compsva15,,above;,balloon,book,20190712-150716
4228f1cd-b2a6-4299-8230-66ca659c280d,30,comp,compsvi34,in,,pencil,mug,20190712-150713
8dcda37c-c626-4ec7-947f-c51dde3b428d,30,comp,compsvo34v,inside,,none,board,20190712-150718
58a3b371-e351-43da-91ba-91ca1e0e711b,30,comp,compsvo34v,above,,none,board,20190712-150720
a6bec2e9-bd3a-46e5-b8d3-dab186d40030,30,comp,compsvo34v,under,,table,board,20190712-150722
ea4e3698-8791-4d44-aa5e-3136cd2015ef,31,sv,compsva15,,on;on top of;above;,pear,book,20190712-150732
9851e23a-99f4-4ad5-a185-efdf18d378f6,30,comp,compsvo34v,below,,table,board,20190712-150732
3b2532cf-adf7-4823-ba5c-9ea202e6e021,30,comp,compsvo34v,on,,none,board,20190712-150735
7ee41e72-328c-44fb-9e43-b2e6bb3a38e0,30,comp,compsvo24,below,,none,table,20190712-150741
673d327d-27ec-4570-9ba0-2ccb2541c35c,30,comp,compsvo24,above,,book,table,20190712-150744
54d07260-f0cf-4f12-8f2f-7bb2766f2a6b,30,comp,compsvo24,on top of,,book,table,20190712-150746
8a4f8e4d-e606-465c-8ccc-1345a3ad5d72,31,sv,compsva12,,on;over;on top of;above;,box,book,20190712-150751
be4ee802-ea27-4b37-911d-3fd217d8d1a5,31,sv,compsva12,,on;over;on top of;above;,pear,book,20190712-150758
23fca3cd-8f61-4644-bf16-17fb3baf8750,31,sv,compsva34,,above;,balloon,bin,20190712-150707
ad6df84e-e278-47c8-971f-468281f99243,31,sv,compsva34,,over;above;,table,bin,20190712-150715
5f209ba2-ff5f-431a-8150-119c3b5a96e3,31,sv,compsvo89,,against;,box,table,20190712-150700
2ae2aab7-6f43-46f6-8fe4-013e159e9446,31,sv,compsvo89,,none;,box (1),table,20190712-150703
a46d85ca-f265-45ff-b6ce-a4a64fa8e21b,31,sv,compsvi14,,in;on;inside;,ball,bowl,20190712-150714
34da72e0-129c-45d2-a701-fc3e837ccd96,31,sv,compsvi14,,against;on;on top of;above;,pencil,bowl,20190712-150722
0b443785-cf77-4a0b-a3da-5436ae745e8e,31,sv,compsvu56,,below;,box,balloon,20190712-150728
12d69c94-fdf3-415e-aa6d-f29743dfe431,31,sv,compsvu56,,none;,table,balloon,20190712-150732
7ed245a8-77b8-4045-9f3d-5e5b98fe551b,34,sv,compsvi13,,in;against;on;inside;,pencil (1),mug,20190731-150731
cde8cc8c-f356-47b3-bb38-e95e2988c839,34,sv,compsvi13,,in;on;,pencil,mug,20190731-150729
ee688b99-1516-448a-9fd8-74e229409b86,34,sv,compsvo16,,on;above;,book,table,20190731-150743
8520983d-e5b4-45b6-a6d1-edfa1c99b2c7,34,sv,compsvo16,,above;,balloon,table,20190731-150752
6b43e1d7-64eb-4565-8703-ec623936013e,34,sv,compsvo34v,,against;on;,jar,board,20190731-150701
a8713bed-6989-413e-8b5e-67df34dfab81,34,sv,compsvo34v,,none;,book,board,20190731-150705
9c07cb25-9fb7-480f-a40d-9c81e221f4eb,34,sv,compsvu56,,under;below;,box,balloon,20190731-150714
df3bf46b-5e98-4f5a-ac46-73a2653f01e5,34,sv,compsvu56,,below;,table,balloon,20190731-150722
67fd1655-9abb-4fb3-ad5c-33e57c57602c,34,sv,compsvu67a,,below;,box,balloon,20190731-150730
98b90934-7025-450b-83d6-1c5eb4ffd191,34,sv,compsvu67a,,below;,table,balloon,20190731-150734
98e3ccba-f384-4df2-8583-21c807bf6417,34,sv,compsvo19,,below;,box,table,20190731-150741
3aeefcfa-54f7-4bef-b06c-03f5b83f82b4,34,sv,compsvo19,,on;on top of;,book,table,20190731-150749
0152096d-94ce-4a71-8fd8-576d884d529f,34,sv,compsvu67,,under;below;,box,balloon,20190731-150759
681d7b0c-0d3f-4114-a1b9-f4b0313f8fce,34,sv,compsvu67,,below;,table,balloon,20190731-150720
6c6f4f80-88ea-4b85-a6b6-f700a09f017d,34,sv,compsvi26a,,on;,pencil,lamp,20190731-150738
ac5d6f40-0b22-483d-aa8b-6e890fe9eae4,34,sv,compsvi26a,,none;,bowl,lamp,20190731-150756
72b809b6-1f64-4973-9ee0-1b9c46651618,34,sv,compsvu25a,,below;,box,balloon,20190731-160700
8556620e-99df-4918-a9fc-de488b495256,34,sv,compsvu25a,,under;below;,table,balloon,20190731-160706
ad6d8701-b203-4cd8-ae9e-f9e7d7690daa,34,sv,compsvula,,under;on;,pencil,lamp,20190731-160721
f340730b-8992-49ce-9fbe-699cae40d7e2,34,sv,compsvula,,none;,bowl,lamp,20190731-160727
3f5fe36a-f4bd-48a2-b92f-73c5499cc9d7,34,comp,compsva14,over,,table,box,20190731-160746
c6c00c95-0603-4180-962b-30c87141b46b,34,comp,compsva14,in,,none,box,20190731-160748
52858ec6-d22f-4ab7-9319-e1777a7bdbf5,34,comp,compsva14,under,,none,box,20190731-160750
72a46303-af93-480c-bf6e-ef8eed4715c5,34,comp,compsva14,inside,,none,box,20190731-160751
2127453b-4d98-4160-9958-c9c1907fb047,34,comp,compsva14,below,,none,box,20190731-160753
5b5c6193-b4d7-4a59-b0cb-a9b7ee66e520,34,comp,compsvi24,above,,pencil,cup,20190731-160757
0573a4d5-00b8-4ee7-8763-f30233821e01,34,comp,compsvi24,over,,pencil,cup,20190731-160759
2ea73c93-d0ee-4e7c-8b5a-7d720c4596b3,34,comp,compsvi24,on,,pencil,cup,20190731-160702
bab02150-5166-45c7-bb38-6e398080cb8d,34,comp,compsvi24,under,,table,cup,20190731-160706
a41c7da8-d55d-4616-8f1e-4952749e9bb5,34,comp,compsvi24,on top of,,pencil,cup,20190731-160709
96b182ad-30f3-477a-ba4c-980c619f4777,34,comp,compsvu16,against,,none,balloon,20190731-160712
06ea3a31-2977-49b2-8c69-594d35a734db,34,comp,compsvu16,in,,none,balloon,20190731-160713
15fca4f5-ca4b-4985-a34d-b6fa0e152a6e,34,comp,compsvu16,under,,table,balloon,20190731-160716
8e930668-e609-4209-a335-2053c84b5028,34,comp,compsvu16,on,,none,balloon,20190731-160720
ba3cfdb2-9d29-4e8d-bb60-56570069d26e,34,comp,compsvu16,on top of,,none,balloon,20190731-160725
fa7e86c4-4651-4984-8dee-53bd87bf8f38,34,comp,compsvu15,against,,none,balloon,20190731-160738
8d6e9fec-a0ce-4888-ab82-885b553c7ecb,34,comp,compsvu15,over,,none,balloon,20190731-160745
53876593-5abf-4942-9ed3-02cc1f86cab7,34,comp,compsvu15,on,,none,balloon,20190731-160746
6f6e9877-506f-4f82-88af-cdc9306466e7,34,comp,compsvu15,in,,none,balloon,20190731-160747
be1b90e4-7760-4ab6-8567-8eb980671de6,34,comp,compsvu15,above,,none,balloon,20190731-160748
d700d7f4-3d80-4fde-8d7d-ea22fb2620bf,34,comp,compsva15,over,,balloon,book,20190731-160757
9c14e880-ef80-403c-ba29-b3edde03f893,34,comp,compsva15,on,,pear,book,20190731-160759
905a93a7-e3fc-4456-b3bb-a1e32498d05b,34,comp,compsva15,inside,,none,book,20190731-160702
42aad4d3-d156-4dbc-85b7-2f46cd96345c,34,comp,compsva15,above,,balloon,book,20190731-160706
74d72aec-2f21-4b54-8a60-2b96bb8f52ba,34,comp,compsva15,under,,none,book,20190731-160708
10b9bcb2-62a0-4269-ac43-e49b7dbf7b3f,34,comp,compsva25,under,,none,bin,20190731-160711
29ff5abf-6a5e-4630-8656-2f733a81ffb4,34,comp,compsva25,in,,picture,bin,20190731-160713
cdf6fc34-8679-4eaa-bf6e-7763b2e3764d,34,comp,compsva25,over,,picture,bin,20190731-160715
8417d5ce-4fb0-405d-8b3a-94e2bb6479c5,34,comp,compsva25,inside,,none,bin,20190731-160716
6411307d-db3c-4161-bbb5-7811bb6f559e,34,comp,compsva25,on,,picture,bin,20190731-160718
22b48c39-2dcf-4cc1-bf4b-5a88682f738d,34,comp,compsvi36,on top of,,pencil,mug,20190731-160723
3baeebd6-1d36-47d8-9d21-e052f95350fb,34,comp,compsvi36,over,,pencil,mug,20190731-160725
f05e7199-d66c-41af-b3c0-077c34317b7c,34,comp,compsvi36,below,,table,mug,20190731-160728
16ac4b8d-32d6-4323-bebf-654259706420,34,comp,compsvi36,in,,pencil,mug,20190731-160731
75b41194-3e26-4a20-9864-8d93d1c1c719,34,comp,compsvi36,inside,,pencil,mug,20190731-160733
7c7ac960-5a43-419e-aa0d-639a1d378662,34,comp,compsvi3,on top of,,pencil,mug,20190731-160740
cbc928a6-6c29-431d-95c2-f1ccd85e3598,34,comp,compsvi3,in,,pencil,mug,20190731-160742
34080158-c71c-4bd8-b3f6-4ffb0795a940,34,comp,compsvi3,on,,pencil,mug,20190731-160745
8d7524a5-edf6-49e9-a7b4-c9a69222c222,34,comp,compsvi3,inside,,pencil,mug,20190731-160747
7d7e77cf-77ff-4f12-b2ef-ff2f1c78fdc6,34,comp,compsvi3,over,,pencil,mug,20190731-160749
9f755850-26cb-42a1-b6a4-a9efdf55b055,34,comp,compsvu17,on,,none,table,20190731-160753
e73c1f9e-bad1-4b2d-a9e4-041c418e954a,34,comp,compsvu17,in,,none,table,20190731-160756
61b1a046-189e-4b26-8728-646f81d255e2,34,comp,compsvu17,inside,,none,table,20190731-160758
d08075ff-b322-4f5a-ac12-b67ff7f9d208,34,comp,compsvu17,over,,none,table,20190731-160700
d84a1085-27fe-463d-a7a0-1c6ad1b29b79,34,comp,compsvu17,above,,none,table,20190731-160701
1992d151-db3c-40a9-b273-2d983d91c182,34,comp,compsva23,inside,,none,book,20190731-160710
6e8e80a8-67b8-486a-b735-fd0fce08073b,34,comp,compsva23,against,,box,book,20190731-160713
101dbe68-bd34-49fc-a828-dd783b2539f2,34,comp,compsva23,under,,table,book,20190731-160715
a52764b0-9693-44f4-870d-cdbe7940bf52,34,comp,compsva23,above,,box,book,20190731-160718
bb0eb35e-3e44-4704-a063-0a7283ef21ba,34,comp,compsva23,on top of,,box,book,20190731-160720
4bde67ed-8fdd-4eeb-be4a-1f5878a05070,35,sv,compsvula,,on;,pencil,lamp,20190801-090837
97367e98-7495-4899-904c-a7150029609b,35,sv,compsvula,,none;,bowl,lamp,20190801-090848
12ac7e6e-42d8-4bc7-bdb3-f44d3ffafa88,35,sv,compsvi14a,,in;inside;,cube,bowl,20190801-090859
76015d9f-c5a4-4b52-9cc2-ceb3698be69c,35,sv,compsvi14a,,in;inside;,pear,bowl,20190801-090804
d29c97f1-8b33-485e-be15-0fec5b546b46,35,sv,compsvi26a,,on;,pencil,lamp,20190801-090813
a9cb5685-a9be-4658-a16e-0d8523ca089c,35,sv,compsvi26a,,none;,bowl,lamp,20190801-090819
d9c57ecb-c44b-41d7-a00a-aa7a90ac9c18,35,sv,compsvo19,,against;,box,table,20190801-090831
5ec07cba-dd9b-477b-a7f9-ad83f822dbfe,35,sv,compsvo19,,on;on top of;,book,table,20190801-090840
099b67f4-9bc7-459f-adfb-820c9696af8a,35,sv,compsvo14v,,none;,jar,board,20190801-090852
117c4742-e652-4ff1-a084-b0c9a5f6ceef,35,sv,compsvo14v,,on;on top of;above;,book,board,20190801-090800
6cc491e1-4c94-40ee-9faf-e39151336e7b,35,sv,compsvi15,,against;over;on top of;above;,pencil,box,20190801-090817
81b17c18-f86a-4710-a1bc-d5253fb51625,35,sv,compsvi15,,in;inside;,pear,box,20190801-090825
31d56d76-c2b4-4700-b6bd-d66fc65058b5,35,sv,compsvi46,,against;,ball,bowl,20190801-090840
f4612106-3aed-4383-9a58-dfeb0cd9f90a,35,sv,compsvi46,,on;on top of;,pencil,bowl,20190801-090849
9caf942f-f97d-4dec-bc21-11515884926b,35,sv,compsvo12v,,on;on top of;above;,book,board,20190801-090802
59f63116-fc78-4b8c-bc8f-d15fa57943a3,35,sv,compsvo12v,,against;on;,clock,board,20190801-090810
40fcd6ef-928a-410a-a791-fb074f9bff38,35,sv,compsva14,,on;on top of;above;,book,box,20190801-090822
2add83d8-a034-4b45-bcde-022354583be8,35,sv,compsva14,,over;above;,table,box,20190801-090829
385a5168-a838-4152-8c9b-07b925ce42e1,35,sv,compsvi14,,in;,ball,bowl,20190801-090840
a43ced07-93ad-4abf-8dbb-72e943aff9b4,35,sv,compsvi14,,on;on top of;above;,pencil,bowl,20190801-090848
2ee70e16-033a-44e8-a316-407ad866739f,35,comp,compsvo12v,on,,clock,board,20190801-090822
1fd583df-79d9-48e2-b99f-79c6be6015a9,35,comp,compsvo12v,against,,clock,board,20190801-090828
b927100f-bd08-44dc-9aae-e358552ba894,35,comp,compsvo12v,over,,book,board,20190801-090832
d201cda3-4b0e-4f06-9c70-c1a3804d269f,35,comp,compsvo12v,under,,none,board,20190801-090836
18fc3ee3-655a-45a3-8288-ab0051ef4790,35,comp,compsvo12v,below,,none,board,20190801-090839
d56c6c6f-0344-43ee-a56d-32a3af6f1514,35,comp,compsvo26,below,,none,table,20190801-090850
b3e064a8-7c07-496c-90eb-7db3092a1a30,35,comp,compsvo26,above,,balloon,table,20190801-090856
cffd0036-2ed3-4f02-96be-a84e0d3094bb,35,comp,compsvo26,in,,none,table,20190801-090859
bc5749cb-542d-4568-8c5f-7e3bd6ff028c,35,comp,compsvo26,on,,book,table,20190801-090803
20f08294-60ae-48a4-923d-d915501b1eb1,35,comp,compsvo26,inside,,none,table,20190801-090806
d0a69f56-fca6-4995-bcbd-59adbc79fd49,35,comp,compsvi25,on top of,,none,box,20190801-090818
a9fc9bb9-c286-42d0-8404-75a77ebc659d,35,comp,compsvi25,inside,,none,box,20190801-090826
1c534322-bf0e-4b67-a72d-ea908d9bd50e,35,comp,compsvi25,in,,none,box,20190801-090828
60af1888-507d-43b4-85bc-58f8aad4f0fd,35,comp,compsvi25,under,,none,box,20190801-090829
ba7dbe06-d127-4a9d-8d39-1d341aa089eb,35,comp,compsvi25,over,,pencil,box,20190801-090837
a3fac032-e69c-4a95-8719-c932d35de049,35,comp,compsvula,on,,pencil,lamp,20190801-090843
7934461f-0ae1-42fb-854f-cb9da9121ffc,35,comp,compsvula,against,,pencil,lamp,20190801-090848
50b9957f-259d-46fe-9696-980a036f2f2e,35,comp,compsvula,over,,pencil,lamp,20190801-090850
eeaa732f-d9da-4d8d-94a2-7f9b226809a6,35,comp,compsvula,under,,table,lamp,20190801-090853
ef7eed4b-bc7e-4669-837b-4135ea8829f4,35,comp,compsvula,above,,none,lamp,20190801-090857
36209056-8073-4937-847d-f1af41f53b20,35,comp,compsvi12,in,,none,table,20190801-090804
dcbb0a14-3cf3-414b-b8e1-c9fda700c051,35,comp,compsvi12,on top of,,cup,table,20190801-090810
820ff6f0-5237-4da0-9e50-09dfa3e71cc1,35,comp,compsvi12,above,,cup,table,20190801-090814
44a03987-865f-4245-a71c-110767bcc584,35,comp,compsvi12,over,,none,table,20190801-090817
89f32935-128c-4fb8-ad22-2264eaa33a5c,35,comp,compsvi12,below,,none,table,20190801-090818
61fca895-295d-4347-849c-e0ac3d5ee37f,35,comp,compsvi12,under,,none,cup,20190801-090823
f7d16f79-6d1f-4fd4-b7a3-ab0812b1203b,35,comp,compsvi12,against,,cube,cup,20190801-090827
7681555a-d244-4dbd-9fef-ecbd14615aa5,35,comp,compsvi12,on,,pencil,cup,20190801-090832
6b6d5492-01ff-4ac0-9f07-20ce349bde95,35,comp,compsvi12,inside,,pencil,cup,20190801-090836
c5254fbe-caea-448b-8eb7-ad51aabc3404,35,comp,compsva13,on,,pear,book,20190801-090842
6da520ef-def0-470f-956c-3db756832ad3,35,comp,compsva13,below,,table,book,20190801-090846
4d8a6106-8b23-480e-ab67-92e96ca6bdbc,35,comp,compsva13,above,,balloon,book,20190801-090848
85010784-f7b8-44d5-b5c4-b596b5b245de,35,comp,compsva13,over,,balloon,book,20190801-090852
5836bae2-d3d7-4e6f-bf9d-ca7ccee11878,35,comp,compsva13,inside,,none,book,20190801-090854
6f2a4c86-ef8a-47ae-8b8a-ab998444054e,35,comp,compsvo14v,inside,,none,board,20190801-090859
b681c53e-081f-4df7-b545-48e93f277656,35,comp,compsvo14v,under,,table,board,20190801-090806
7bd8a6ed-c336-40b5-bf23-77602bb22af2,35,comp,compsvo14v,over,,book,board,20190801-090809
ad1dbc20-b706-47b8-8847-3b714c72cf86,35,comp,compsvo14v,in,,none,board,20190801-090813
1e3d3605-8bde-4fed-8f01-12f9ef9e6dbb,35,comp,compsvo14v,on,,book,board,20190801-090817
1ca57122-f823-4f3d-bd36-a94bd8e2cf67,35,comp,compsvo19,against,,box,table,20190801-090822
7721cbce-38d5-47e9-bad6-f642f211f7b5,35,comp,compsvo19,in,,none,table,20190801-090824
0f4409a9-ccc7-410e-be39-16b0eb2364b2,35,comp,compsvo19,on,,book,table,20190801-090827
8059a582-700a-4105-afef-2adbd404bf7c,35,comp,compsvo19,over,,none,table,20190801-090830
4d0edd51-a20e-43c3-b568-3d88192f24fc,35,comp,compsvo19,above,,none,table,20190801-090834
9346a3eb-71c1-45f2-b57a-0eef8fdaf2ee,35,comp,compsvi26a,inside,,none,lamp,20190801-090838
4ad4bcd1-d981-4881-be12-64954f7bea71,35,comp,compsvi26a,on top of,,pencil,lamp,20190801-090841
ca296bf6-cbfd-41b4-b2f9-5d490472d791,35,comp,compsvi26a,above,,none,lamp,20190801-090844
c9071b48-b52a-4438-87e2-e9141a22699c,35,comp,compsvi26a,in,,none,lamp,20190801-090845
6a884fce-bc01-4bdb-8ec4-660b036f7da6,35,comp,compsvi26a,on,,pencil,lamp,20190801-090848
b9a649f6-c154-4d70-8a8f-859042f9451a,35,comp,compsvu63,in,,none,book,20190801-090853
d9502c1c-6073-4aa5-acce-1b0a77b7fbb2,35,comp,compsvu63,on top of,,none,book,20190801-090855
cc832c00-f0e2-4551-a69d-29cfd224727e,35,comp,compsvu63,against,,none,book,20190801-090857
e91ba23a-4442-4680-8337-24f704c62d1a,35,comp,compsvu63,on,,none,book,20190801-090859
3b98c527-8a2c-4c76-a4a7-2c73594edb31,35,comp,compsvu63,below,,box,book,20190801-090804
a8f1a330-0011-4aca-8fc4-197c8b49f946,37,sv,compsvi34,,against;on;,pencil (1),mug,20190805-150850
5bd0b98e-14c5-465c-8e82-0550c923ceb5,37,sv,compsvi34,,on;on top of;above;,pencil,mug,20190805-150818
802601dc-b978-4024-afbc-0e85dbff6183,37,sv,compsvi26,,against;on;,cube,cup,20190805-150833
314fcea2-b30c-4c63-8fef-9cc437748322,37,sv,compsvi26,,none;,pencil,cup,20190805-150845
9e312bda-831c-4561-b990-ad11d9ff5a3b,37,sv,compsva12,,on;on top of;above;,box,book,20190805-150808
d0f1b18e-5f56-4d93-9f02-2377d23af62f,37,sv,compsva12,,on;on top of;above;,pear,book,20190805-150819
f9657f14-4d07-4f93-9e96-252164ba4c90,37,sv,compsvu34,,under;below;,picture,book (1),20190805-150835
fdcd0a88-2d52-4fee-b26d-d5ae2f467520,37,sv,compsvu34,,below;,table,book (1),20190805-150857
392bdcef-35b5-430a-ab46-3ef637ce203c,37,sv,compsvo68,,against;,box,table,20190805-150808
41a71bed-210f-4ddb-8a0f-5413939286b6,37,sv,compsvo68,,over;above;,balloon,table,20190805-150819
b874a87c-18c9-4448-ba4c-b854829d15d6,37,sv,compsvo13v,,against;,jar,board,20190805-150834
f1eeed70-5584-4a5f-ab28-d52436589026,37,sv,compsvo13v,,on;on top of;above;,book,board,20190805-150853
878aaed6-06c6-42a8-9db6-cf7220906ae9,37,sv,compsvo67,,under;below;,box,table,20190805-150826
974a3429-133f-446c-b195-1cf02f9fe004,37,sv,compsvo67,,above;,balloon,table,20190805-150842
8720adfe-f0a7-404c-8b40-c638073c6f7f,37,sv,compsvi12,,none;,pencil,table,20190805-150801
2f43d015-23ab-4cb5-a3f1-67e414cf3657,37,sv,compsvi12,,on;on top of;above;,cube,table,20190805-150818
71953220-9fbb-472b-aa12-364764a1e2e3,37,sv,compsvi12,,on;on top of;,cup,table,20190805-150831
3479006a-d237-4417-9879-08adf7118615,37,sv,compsvi12,,in;inside;,pencil,cup,20190805-150842
88ad4e82-d657-4de6-abe6-f466c2aacd1b,37,sv,compsvi12,,against;on;on top of;,cube,cup,20190805-150855
886c062e-078e-4d8a-b7bd-23001f4fddb3,37,sv,compsvo26,,over;above;,balloon,table,20190805-150810
dac8829a-d608-40f4-9ad2-9881227661f1,37,sv,compsvo26,,on;on top of;,book,table,20190805-150822
8d99205a-8515-4326-b920-4ed9c2b0413f,37,sv,compsvi25,,none;,pencil,box,20190805-150821
481d1730-fc6d-4154-8d0d-3d2efaeeea30,37,sv,compsvi25,,on;on top of;,pencil (1),box,20190805-150829
e01dda07-c254-41ac-be98-7577fc06e565,37,comp,compsvi15,against,,pear,box,20190805-150804
67efd4db-a211-4572-925b-40e556a3ca49,37,comp,compsvi15,below,,table,box,20190805-150820
442476f6-74de-4bb6-9c6c-f4a875105414,37,comp,compsvi15,on,,pear,box,20190805-150826
56a41955-eb2a-4cea-9a13-fce6fe864edb,37,comp,compsvi15,inside,,pear,box,20190805-150828
5f707283-2f76-4f2b-86b8-a5ff03675054,37,comp,compsvi15,under,,table,box,20190805-150835
cd139ef4-f8ce-46a7-8c88-c384e5481a14,37,comp,compsvi14,on,,pencil,bowl,20190805-150842
59889f00-163c-4981-bb16-de4fc12fa741,37,comp,compsvi14,under,,table,bowl,20190805-150849
b24d2f82-459b-407a-b02a-bc50debfe6b9,37,comp,compsvi14,above,,pencil,bowl,20190805-150852
12db28e9-0e4a-40fd-bc25-f6160bb7eb62,37,comp,compsvi14,in,,ball,bowl,20190805-150856
a4d7883d-d76f-4a9f-9175-e685a6441473,37,comp,compsvi14,against,,none,bowl,20190805-150800
0e9eb848-02bb-41f4-8b8a-c3bbd4378b4e,37,comp,compsva13,against,,none,book,20190805-150808
86ba8648-2a71-4958-a904-0879737ca115,37,comp,compsva13,under,,table,book,20190805-150810
aa0cd82a-3684-4183-ac69-5cfdf4fa9b41,37,comp,compsva13,on top of,,pear,book,20190805-150813
0a074fb0-4573-4c61-ad75-800d7d5b77f1,37,comp,compsva13,over,,none,book,20190805-150815
e0e10e1b-08bb-4a13-9a10-7cd15f43d2a7,37,comp,compsva13,on,,pear,book,20190805-150818
1c16a88a-8aa7-4089-88b8-e34dc66069e4,37,comp,compsvo14,above,,book,table,20190805-150828
ee8b5c95-03d2-4b2f-b000-ee1d497320c8,37,comp,compsvo14,on,,book,table,20190805-150831
299dc39b-b7ce-4aaf-8651-f05bbc65a28e,37,comp,compsvo14,on top of,,book,table,20190805-150834
d45dadb2-c030-4758-af0f-bb4de2275ca1,37,comp,compsvo14,inside,,none,table,20190805-150835
86307025-1d3e-47ed-a1bc-eee9acdb0be7,37,comp,compsvo14,in,,none,table,20190805-150837
035f8c10-1dd9-41db-bc57-730205486cdf,37,comp,compsvo27,in,,none,table,20190805-150843
b59862a7-ee5e-42eb-b288-9dcc85a9d03b,37,comp,compsvo27,below,,box,table,20190805-150845
f9b1a1c1-c281-4ee7-84ac-e769c97211f0,37,comp,compsvo27,inside,,none,table,20190805-150847
b0f91f88-0823-43c4-8a0e-8c15ecf4cb89,37,comp,compsvo27,on,,book,table,20190805-150849
a7824acd-f6bd-4bb6-9e0e-2713f3ea0495,37,comp,compsvo27,above,,none,table,20190805-150855
28c4edc1-9d96-44c6-ae77-668a408f69c2,37,comp,compsva12,below,,table,book,20190805-150801
